mode,ts,elapsed_s,waiting,stale,source
OFF,1789150173.6658516,45.201106548309326,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150173.9164114,45.45166635513306,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150174.1665673,45.70182228088379,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150174.4169574,45.9522123336792,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150174.6672037,46.20245862007141,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150174.9169288,46.45218372344971,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150175.1675673,46.70282220840454,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150175.4178486,46.95310354232788,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150175.667874,47.203129053115845,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150175.9183269,47.45358180999756,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150176.168677,47.70393204689026,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150176.4195702,47.95482516288757,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150176.6699784,48.205233335494995,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150176.919957,48.455211877822876,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150177.1698062,48.705061197280884,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150177.4199727,48.9552276134491,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150177.6700344,49.205289363861084,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150177.919905,49.45515990257263,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150178.1704817,49.70573663711548,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150178.4216301,49.95688509941101,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150178.6724718,50.20772671699524,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150178.923435,50.45868992805481,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150179.1736953,50.70895028114319,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150179.423985,50.9592399597168,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150179.6744952,51.209750175476074,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150179.924172,51.45942687988281,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150180.1746557,51.70991063117981,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150180.4247344,51.95998930931091,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150180.6750126,52.210267543792725,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150180.9258971,52.46115207672119,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
OFF,1789150181.1769185,52.71217346191406,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-off/gateway_samples.jsonl
ON,1789150195.877159,0.15331435203552246,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150196.127122,0.4032771587371826,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150196.377171,0.6533262729644775,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150196.62671,0.9028651714324951,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150196.8767703,1.1529254913330078,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150197.1265783,1.402733564376831,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150197.3777778,1.653933048248291,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150197.627419,1.9035742282867432,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150197.8774002,2.153555393218994,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150198.1281414,2.404296636581421,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150198.3784726,2.654627799987793,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150198.628882,2.9050371646881104,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150198.878454,3.154609203338623,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150199.129563,3.4057183265686035,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150199.3802893,3.656444549560547,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150199.6303406,3.9064958095550537,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150199.8807867,4.156941890716553,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150200.1308842,4.407039403915405,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150200.3801877,4.65634298324585,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150200.6314983,4.907653570175171,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150200.8822017,5.1583569049835205,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150201.1311898,5.4073450565338135,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150201.381552,5.657707214355469,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150201.6325784,5.908733606338501,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150201.883302,6.159457206726074,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150202.1341739,6.410329103469849,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150202.38423,6.6603851318359375,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150202.6344228,6.910578012466431,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150202.8850513,7.161206483840942,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150203.135273,7.411428213119507,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150203.3851886,7.661343812942505,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150203.6351726,7.911327838897705,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150203.8853014,8.16145658493042,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150204.1350486,8.411203861236572,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150204.384734,8.660889148712158,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150204.635564,8.91171932220459,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150204.885724,9.161879301071167,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150205.1358488,9.412003993988037,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150205.386404,9.662559270858765,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150205.6363668,9.912522077560425,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150205.8857112,10.161866426467896,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150206.1357634,10.411918640136719,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150206.3864613,10.662616491317749,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150206.6370313,10.91318655014038,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150206.887297,11.1634521484375,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150207.1370811,11.413236379623413,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150207.3881757,11.664330959320068,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150207.6385772,11.914732456207275,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150207.8887727,12.164927959442139,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150208.1390352,12.41519045829773,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150208.3896074,12.665762662887573,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150208.6405668,12.916722059249878,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150208.9123628,13.188518047332764,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150209.1637728,13.43992805480957,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150209.4143586,13.690513849258423,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150209.663901,13.940056324005127,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150209.9187953,14.194950580596924,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150210.169349,14.445504188537598,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150210.418829,14.694984197616577,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150210.6693869,14.945542097091675,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150210.921576,15.197731256484985,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150211.1725678,15.448723077774048,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150211.4238925,15.700047731399536,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150211.6745903,15.950745582580566,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150211.925568,16.201723337173462,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150212.176362,16.45251727104187,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150212.4257984,16.701953649520874,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150212.6759293,16.9520845413208,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150212.9256842,17.201839447021484,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150213.1783032,17.454458475112915,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150213.427942,17.704097270965576,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150213.6783495,17.95450472831726,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150213.9282684,18.204423666000366,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150214.1777909,18.453946113586426,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150214.427889,18.704044342041016,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150214.678633,18.954788208007812,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150214.9286413,19.20479655265808,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150215.1789064,19.455061674118042,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150215.4295385,19.70569372177124,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150215.6796873,19.9558424949646,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150215.9303925,20.206547737121582,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150216.1806655,20.456820726394653,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150216.4310765,20.707231760025024,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150216.6810825,20.957237720489502,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150216.930804,21.20695924758911,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150217.1827102,21.45886540412903,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150217.433353,21.709508180618286,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150217.6843605,21.96051573753357,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150217.9340575,22.21021270751953,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150218.1843264,22.460481643676758,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150218.4347472,22.710902452468872,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150218.6847372,22.96089243888855,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150218.9353545,23.211509704589844,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150219.185659,23.461814165115356,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150219.4359627,23.712117910385132,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150219.6856852,23.961840391159058,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150219.9362931,24.212448358535767,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150220.1856582,24.46181344985962,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150220.4361866,24.712341785430908,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150220.6923654,24.968520641326904,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150220.9453325,25.221487760543823,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150221.1972883,25.473443508148193,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150221.447557,25.72371220588684,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150221.6985474,25.97470259666443,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150221.954224,26.230379343032837,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150222.2040613,26.48021650314331,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150222.4544716,26.730626821517944,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150222.7079682,26.984123468399048,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150222.958034,27.23418927192688,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150223.20862,27.48477530479431,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150223.4631424,27.73929762840271,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150223.712651,27.98880624771118,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150223.963359,28.239514350891113,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150224.2129586,28.489113807678223,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150224.464575,28.74073028564453,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150224.7153506,28.99150586128235,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150224.966098,29.242253303527832,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150225.2165504,29.492705583572388,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150225.4666336,29.742788791656494,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150225.7170966,29.99325180053711,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150225.9673975,30.243552684783936,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150226.2174637,30.493618965148926,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150226.4702466,30.7464017868042,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150226.722024,30.9981791973114,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150226.9724367,31.248591899871826,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150227.2232323,31.499387502670288,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150227.472807,31.74896216392517,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150227.723052,31.999207258224487,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150227.97283,32.248985290527344,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150228.222819,32.498974323272705,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150228.4730914,32.74924659729004,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150228.723842,32.99999713897705,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150228.9740782,33.25023341178894,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150229.2245412,33.500696420669556,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150229.474904,33.75105929374695,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150229.724899,34.00105428695679,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150229.9749584,34.25111365318298,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150230.2253237,34.50147891044617,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150230.4751277,34.751282930374146,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150230.726216,35.002371311187744,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150230.9767132,35.25286841392517,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150231.2270284,35.50318360328674,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150231.4773343,35.75348949432373,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150231.727031,36.00318622589111,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150231.9771037,36.25325894355774,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150232.2269208,36.50307607650757,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150232.4770763,36.75323152542114,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150232.72725,37.00340533256531,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150232.977563,37.25371813774109,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150233.2284105,37.504565715789795,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150233.479341,37.75549626350403,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150233.7290888,38.00524401664734,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150233.9800432,38.25619840621948,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
